SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,PLAYER_ID,SEASON
22015,201166,0021500803,"FEB 18, 2016",CHI @ CLE,L,18,2,5,0.4,2,3,0.667,2,4,0.5,0,1,1,1,1,0,2,2,8,4,1,Aaron Brooks,201166,2015-16
22015,201166,0021500796,"FEB 10, 2016",CHI vs. ATL,L,13,4,7,0.571,1,2,0.5,0,0,0.0,0,2,2,0,1,0,2,3,9,-7,1,Aaron Brooks,201166,2015-16
22015,201166,0021500774,"FEB 08, 2016",CHI @ CHA,L,20,2,12,0.167,0,1,0.0,0,0,0.0,0,1,1,4,0,1,0,4,4,-3,1,Aaron Brooks,201166,2015-16
22015,201166,0021500766,"FEB 06, 2016",CHI @ MIN,L,9,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,2,1,0,-6,1,Aaron Brooks,201166,2015-16
22015,201166,0021500757,"FEB 05, 2016",CHI @ DEN,L,18,2,4,0.5,0,1,0.0,2,2,1.0,1,0,1,4,0,2,2,3,6,9,1,Aaron Brooks,201166,2015-16
22015,201166,0021500744,"FEB 03, 2016",CHI @ SAC,W,11,1,6,0.167,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,1,3,-2,1,Aaron Brooks,201166,2015-16
22015,201166,0021500728,"FEB 01, 2016",CHI @ UTA,L,8,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,2,1,0,0,1,2,4,1,Aaron Brooks,201166,2015-16
22015,201166,0021500714,"JAN 31, 2016",CHI @ LAC,L,17,1,5,0.2,0,2,0.0,0,0,0.0,0,0,0,3,1,0,1,2,2,-20,1,Aaron Brooks,201166,2015-16
22015,201166,0021500697,"JAN 28, 2016",CHI @ LAL,W,18,2,7,0.286,2,4,0.5,0,0,0.0,0,2,2,1,0,1,1,2,6,9,1,Aaron Brooks,201166,2015-16
22015,201166,0021500669,"JAN 25, 2016",CHI vs. MIA,L,33,5,12,0.417,2,7,0.286,1,1,1.0,0,2,2,6,3,0,1,4,13,-9,1,Aaron Brooks,201166,2015-16
22015,201166,0021500659,"JAN 23, 2016",CHI @ CLE,W,13,0,4,0.0,0,1,0.0,0,0,0.0,1,3,4,2,0,0,1,1,0,14,1,Aaron Brooks,201166,2015-16
22015,201166,0021500646,"JAN 22, 2016",CHI @ BOS,L,20,2,6,0.333,0,3,0.0,0,0,0.0,0,0,0,0,0,0,1,4,4,-6,1,Aaron Brooks,201166,2015-16
22015,201166,0021500634,"JAN 20, 2016",CHI vs. GSW,L,11,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,1,0,0,2,3,-3,1,Aaron Brooks,201166,2015-16
22015,201166,0021500619,"JAN 18, 2016",CHI @ DET,W,21,3,7,0.429,0,1,0.0,0,0,0.0,0,2,2,10,1,0,1,4,6,18,1,Aaron Brooks,201166,2015-16
22015,201166,0021500597,"JAN 15, 2016",CHI vs. DAL,L,7,1,4,0.25,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0,1,Aaron Brooks,201166,2015-16
22015,201166,0021500587,"JAN 14, 2016",CHI @ PHI,W,7,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,3,2,2,-16,1,Aaron Brooks,201166,2015-16
22015,201166,0021500573,"JAN 12, 2016",CHI @ MIL,L,17,3,7,0.429,2,4,0.5,1,2,0.5,0,2,2,2,0,0,0,3,9,3,1,Aaron Brooks,201166,2015-16
22015,201166,0021500567,"JAN 11, 2016",CHI vs. WAS,L,16,4,7,0.571,2,4,0.5,0,0,0.0,0,0,0,3,0,0,0,1,10,-3,1,Aaron Brooks,201166,2015-16
